,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_Other,LotShape_Reg,LandContour_Lvl,LandContour_Other,Utilities_AllPub,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Other,Neighborhood_NAmes,Neighborhood_Other,Condition1_Norm,Condition1_Other,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,ExterQual_Gd,ExterQual_Other,ExterQual_TA,ExterCond_Other,ExterCond_TA,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_No,BsmtExposure_Other,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Other,BsmtFinType1_Unf,BsmtFinType2_Other,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_Other,CentralAir_Y,Electrical_Other,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Other,Functional_Typ,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Other,GarageQual_TA,GarageCond_Other,GarageCond_TA,PavedDrive_Other,PavedDrive_Y,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other
374,60,0.1506849315068493,0.03225127953445979,0.6666666666666665,0.5,2003,2004,0.0,0.0,0.0,0.36258561643835613,0.26419213973799127,0.17726330338631652,0.5946094609460946,0.0,0.5045900601456157,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.4059869036482694,0.11668611435239205,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,219500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
375,30,0.16593205201071765,0.040758138773983967,0.0,0.0,1922,1950,0.0,0.18617021276595744,0.0,0.1425513698630137,0.21303805364940737,0.1969592259847961,0.0,0.0,0.18043684710351376,0.3333333333333333,0.0,0.0,0.5,0.125,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,2009,61000,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
376,85,0.12328767123287672,0.03527074715464255,0.4444444444444445,0.5,1996,1996,0.0,0.15851063829787235,0.0,0.24486301369863012,0.2713661883967561,0.20041465100207323,0.0,0.0,0.18360240582462806,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.6666666666666666,0.538821328344247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2006,148000,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
377,60,0.27739726027397255,0.04600715137067938,0.7777777777777777,0.5,2004,2005,0.0,0.0,0.0,0.6763698630136986,0.4928259513412352,0.43054595715272975,0.48734873487348734,0.0,0.6748971193415637,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5706267539756782,0.18553092182030337,0.3912248628884826,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2007,340000,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
378,20,0.22945205479452052,0.04718035008997639,0.8888888888888888,0.125,2010,2010,0.21875,0.7686170212765957,0.0,0.1759417808219178,0.578914535246413,0.5259156876295785,0.0,0.0,0.4817980373535929,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.5,0.3333333333333333,1.0,0.7801683816651076,0.13185530921820302,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2010,394432,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
379,60,0.13356164383561642,0.03189137395124915,0.5555555555555556,0.5,2000,2000,0.01,0.0,0.0,0.4203767123287671,0.30630068621335,0.23255010366275053,0.4361936193619362,0.0,0.464070908515353,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.4331150608044902,0.11668611435239205,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2009,179000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
380,50,0.09931506849315068,0.017294164388043654,0.4444444444444445,0.625,1924,1950,0.0,0.11595744680851064,0.0,0.3458904109589041,0.3200249532127261,0.23911541119557705,0.3657865786578658,0.0,0.4295663184552074,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.28811973807296537,0.0,0.0,0.4384057971014493,0.0,0.0,0.0,0.0,0.36363636363636365,2010,127000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
381,20,0.13356164383561642,0.027577181051204748,0.6666666666666665,0.5,2006,2006,0.0,0.0,0.0,0.5535102739726027,0.40330630068621337,0.33413959917069797,0.0,0.0,0.3061095283317506,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.6666666666666666,0.5350795135640786,0.25204200700116686,0.22120658135283364,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2006,187750,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
382,60,0.19863013698630133,0.03713571244946131,0.6666666666666665,0.5,2006,2006,0.0,0.0,0.0,0.40196917808219174,0.2928883343730505,0.20905321354526607,0.47194719471947194,0.0,0.4631212408990187,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.0,0.6666666666666666,0.5977549111318989,0.16802800466744455,0.09689213893967093,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2007,213500,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
383,45,0.13356164383561642,0.03599055832106382,0.5555555555555556,0.25,1928,1950,0.0,0.0,0.0,0.3356164383561644,0.2445414847161572,0.15549412577747063,0.0,0.0,0.14245014245014243,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.6666666666666666,0.33676333021515437,0.0,0.0,0.16485507246376813,0.0,0.0,0.0,0.0,0.8181818181818182,2009,76000,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
384,60,0.16593205201071765,0.24215102012199397,0.5555555555555556,0.5,1992,1992,0.0,0.523936170212766,0.0,0.254708904109589,0.4928259513412352,0.2574291637871458,0.4807480748074807,0.0,0.5125039569484013,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.4686623012160898,0.25204200700116686,0.42230347349177333,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2007,240000,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
385,120,0.07534246575342464,0.008796653345485989,0.7777777777777777,0.5,2004,2005,0.01,0.012765957446808512,0.0,0.5273972602739726,0.3917654398003743,0.3230822391154112,0.0,0.0,0.2959797404241849,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.402245088868101,0.1703617269544924,0.03656307129798903,0.0,0.0,0.3,0.0,0.0,0.2727272727272727,2010,192000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
386,50,0.1267123287671233,0.033232840215943346,0.4444444444444445,0.25,1910,1996,0.0,0.0,0.0,0.2816780821917808,0.2052401746724891,0.11195577055977884,0.2893289328932893,0.0,0.26907249129471356,0.0,0.0,0.3333333333333333,0.0,0.625,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.2760511882998172,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2006,81000,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
387,80,0.17465753424657532,0.027577181051204748,0.5555555555555556,0.625,1976,1976,0.15937500000000002,0.33563829787234045,0.0,0.17551369863013697,0.3247036805988771,0.27332411886662056,0.0,0.0,0.2503956948401393,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3292797006548176,0.34539089848308047,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,125000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
388,20,0.2465753424657534,0.03777606394166725,0.6666666666666665,0.5,1999,2000,0.078125,0.0,0.0,0.6284246575342466,0.4578914535246413,0.3956461644782308,0.0,0.0,0.3624564735675847,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.539756782039289,0.14002333722287047,0.04570383912248629,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2008,191000,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
389,60,0.2568493150684931,0.052228376451891836,1.0,0.5,2007,2008,0.17,0.6808510638297872,0.0,0.1720890410958904,0.5246412975670618,0.4865238424326192,0.32453245324532454,0.0,0.6324786324786325,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,1.0,0.7913938260056127,0.22870478413068843,0.2449725776965265,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2008,426000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1
390,50,0.09931506849315068,0.03320946972352707,0.4444444444444445,0.875,1900,1950,0.0,0.12819148936170213,0.2652645861601085,0.09803082191780821,0.2685589519650655,0.21665514858327573,0.22332233223322331,0.0,0.3270022158911048,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.0,0.3333333333333333,0.35921421889616467,0.0,0.2376599634369287,0.2028985507246377,0.0,0.0,0.0,0.0,0.2727272727272727,2008,119000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
391,60,0.17123287671232873,0.050989740353829256,0.5555555555555556,0.5,2001,2002,0.0,0.3670212765957447,0.0,0.0488013698630137,0.25077978789769184,0.16240497581202484,0.6364136413641364,0.0,0.5150364039252928,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.5238540692235735,0.14585764294049006,0.3510054844606947,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2009,215000,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
392,20,0.16593205201071765,0.03290097922363224,0.4444444444444445,0.75,1959,1959,0.0,0.0,0.0,0.0,0.0,0.18935729094678644,0.0,0.0,0.17347261791706237,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.3333333333333333,0.27502338634237605,0.0,0.0,0.0,0.0,0.0,0.0,0.07741935483870968,0.5454545454545454,2007,106500,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
393,30,0.16593205201071765,0.02872700927808549,0.3333333333333333,0.5,1941,1950,0.0,0.14148936170212767,0.0,0.22345890410958902,0.24578914535246413,0.15687629578438145,0.0,0.0,0.14371636593858816,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2006,100000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
394,50,0.13356164383561642,0.04129098600107504,0.4444444444444445,0.625,1940,1950,0.0,0.0,0.0,0.3146404109589041,0.2292576419213974,0.1385625431928127,0.16446644664466445,0.0,0.2215891104779994,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.3333333333333333,0.2245088868101029,0.0,0.0712979890310786,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,109000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
395,20,0.16095890410958902,0.03865946855500245,0.4444444444444445,0.625,1956,1956,0.0,0.3930851063829787,0.0,0.17337328767123286,0.3568309419837804,0.27988942639944714,0.0,0.0,0.25641025641025644,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.5575304022450889,0.051341890315052506,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2010,129000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
396,20,0.13356164383561642,0.027577181051204748,0.4444444444444445,0.5,1972,1972,0.0,0.41329787234042553,0.0,0.05008561643835616,0.27885215221459764,0.193503800967519,0.0,0.0,0.17727128838239953,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.5612722170252572,0.2508751458576429,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,2009,123000,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0
397,60,0.1643835616438356,0.02940007945967421,0.4444444444444445,0.5,1962,1962,0.18,0.2872340425531915,0.0,0.1386986301369863,0.2694946974422957,0.18728403593642018,0.5148514851485149,0.0,0.4678695789806901,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.2469597754911132,0.0,0.3071297989031079,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,169500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
398,30,0.13356164383561642,0.035836313071116406,0.4444444444444445,0.125,1920,1950,0.0,0.0,0.0,0.41138698630136983,0.2997504678727386,0.25673807878369037,0.0,0.0,0.23520101297879076,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.3161833489242283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2007,67000,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
399,60,0.1506849315068493,0.03190072214821566,0.6666666666666665,0.5,2006,2007,0.0625,0.4319148936170213,0.0,0.11986301369863013,0.3406113537117904,0.2688320663441603,0.2409240924092409,0.0,0.38493194048749607,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.4097287184284378,0.0,0.3071297989031079,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,241000,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
400,120,0.05821917808219178,0.06386220757671363,0.7777777777777777,0.5,1996,1996,0.0,0.41808510638297874,0.0,0.20291095890410957,0.3930131004366812,0.3296475466482377,0.0,0.0,0.301994301994302,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.4677268475210477,0.14002333722287047,0.054844606946983544,0.0,0.0,0.4666666666666667,0.0,0.0,0.9999999999999999,2008,245500,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
401,20,0.1506849315068493,0.0349014933744654,0.6666666666666665,0.5,2005,2005,0.0,0.012765957446808512,0.0,0.550513698630137,0.4086088583905178,0.3372494816862474,0.0,0.0,0.3089585311807534,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.37418147801683815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2006,164990,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
402,30,0.13356164383561642,0.04159947650096987,0.4444444444444445,0.875,1940,1997,0.0,0.0,0.0,0.2876712328767123,0.2096069868995633,0.11679336558396683,0.0,0.0,0.10699588477366255,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.2245088868101029,0.19603267211201866,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2008,108000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
403,60,0.2465753424657534,0.0504335226343219,0.7777777777777777,0.5,1998,1998,0.40625,0.0,0.0,0.4884417808219178,0.3558951965065502,0.2871458189357291,0.6039603960396039,0.0,0.6106362773029439,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3928905519176801,0.16802800466744455,0.22486288848263253,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2006,258000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1
